p1,p2,is_train
10008,9737,True
10008,11098,True
10008,11370,True
10008,20434,True
10008,28096,True
10009,5054,True
10009,5886,True
10011,1080,True
10011,5032,True
10011,5945,True
10011,19219,True
10011,21698,True
10011,27152,True
10012,9530,True
10012,15903,True
10012,27442,True
10013,20308,True
10013,22016,True
10013,27690,True
10014,409,True
10014,936,True
10014,27955,True
10015,6802,True
10015,9658,True
10015,23151,True
10015,24908,True
10016,14408,True
10017,11182,True
10017,12259,True
10017,14530,True
10017,17529,True
10018,9923,True
10018,16978,True
10018,25063,True
10019,719,True
10019,6558,True
10019,11045,True
10019,18780,True
10020,12267,True
10020,14335,True
10020,23435,True
10023,4739,True
10023,20468,True
10023,25716,True
10024,18148,True
10024,22027,True
10025,2100,True
10025,7811,True
10025,11934,True
10025,14794,True
10025,23026,True
10025,23348,True
10026,10987,True
10026,11948,True
10026,25144,True
10028,1613,True
10028,8157,True
10028,10272,True
10028,26693,True
10029,612,True
10029,5872,True
10029,10189,True
10029,13283,True
10029,20109,True
10030,3209,True
10030,15259,True
10030,21745,True
10030,26479,True
10032,3850,True
10032,19205,True
10032,27950,True
10033,5227,True
10033,7634,True
10033,10104,True
10033,14969,True
10033,25204,True
10034,676,True
10034,11883,True
10034,17402,True
10034,21929,True
10035,5990,True
10035,9501,True
10035,11066,True
10035,24599,True
10037,7332,True
10037,9117,True
10038,7620,True
10038,10830,True
10038,22470,True
10039,24317,True
10039,27685,True
10040,10795,True
10040,26444,True
10043,3398,True
10043,12611,True
10043,13417,True
10043,21011,True
10044,4831,True
10044,5773,True
10044,19633,True
10045,198,True
10045,22762,True
10045,27986,True
10046,13630,True
10046,15601,True
10046,29178,True
10049,3411,True
10049,5796,True
10049,12609,True
10049,13605,True
10049,24032,True
10049,28040,True
10050,32,True
10050,24986,True
10050,27514,True
10051,3744,True
10051,9020,True
10051,13907,True
10051,15390,True
10051,19737,True
10051,24427,True
10051,25218,True
10051,28240,True
10052,9668,True
10052,16143,True
10053,6681,True
10053,25022,True
10053,27213,True
10053,27333,True
10055,7275,True
10055,11121,True
10055,12723,True
10055,15391,True
10055,17515,True
10055,25239,True
10056,12227,True
10056,12998,True
10056,17834,True
10056,19463,True
10056,28370,True
10057,929,True
10057,6941,True
10057,18157,True
10057,26233,True
10058,3583,True
10058,7000,True
10058,10840,True
10058,15953,True
10058,18504,True
10059,1216,True
10060,2992,True
10061,281,True
10061,2365,True
10061,8273,True
10061,23157,True
10063,5967,True
10063,7914,True
10063,13658,True
10063,24349,True
10063,26688,True
10064,1079,True
10064,22357,True
10066,16252,True
10066,25137,True
10067,3926,True
10067,3991,True
10067,7089,True
10067,25994,True
10069,4296,True
10069,7909,True
10069,15785,True
10069,17843,True
10069,26439,True
10069,28833,True
10070,10637,True
10070,24863,True
10070,25247,True
10071,9757,True
10071,25458,True
10072,4699,True
10072,10782,True
10072,13993,True
10072,23599,True
10074,13294,True
10074,22599,True
10074,24016,True
10075,677,True
10075,5336,True
10075,8062,True
10075,21880,True
10075,25325,True
10078,18554,True
10078,23763,True
10079,6318,True
10079,20465,True
10079,28126,True
10080,14316,True
10080,16453,True
10081,8152,True
10081,10530,True
10081,10597,True
10081,11205,True
10081,12516,True
10081,13199,True
10082,496,True
10082,3866,True
10082,18721,True
10082,25220,True
10082,28798,True
10083,10060,True
10083,21174,True
10084,17034,True
10084,24012,True
10085,5985,True
10085,11006,True
10085,12611,True
10085,22135,True
10085,24396,True
10086,149,True
10086,23246,True
10086,26862,True
10086,28792,True
10087,2751,True
10087,12011,True
10088,2613,True
10088,12685,True
10088,14468,True
10089,5588,True
10089,10379,True
10089,19851,True
10089,21672,True
10089,24062,True
10090,11992,True
10090,13325,True
10091,6537,True
10091,13371,True
10091,14223,True
10091,24857,True
10091,26383,True
10091,29037,True
10092,2243,True
10093,10702,True
10093,18327,True
10094,1359,True
10094,5502,True
10094,10310,True
10094,18547,True
10094,22641,True
10095,18081,True
10096,1243,True
10097,1274,True
10097,14159,True
10097,23549,True
10098,8675,True
10098,10816,True
10098,27994,True
10099,14860,True
10100,27066,True
10100,28062,True
10101,2327,True
10101,15826,True
10102,283,True
10102,2441,True
10102,8195,True
10102,13759,True
10104,12798,True
10104,23537,True
10105,4012,True
10105,16000,True
10105,19846,True
10105,21207,True
10105,25113,True
10105,26296,True
10107,506,True
10107,2800,True
10107,5959,True
10107,22232,True
10107,22329,True
10110,2395,True
10110,7926,True
10110,12107,True
10110,26706,True
10111,5519,True
10111,8491,True
10111,9062,True
10111,26220,True
10112,9775,True
10112,11724,True
10112,13582,True
10112,15650,True
10112,17189,True
10112,23643,True
10113,8434,True
10113,13622,True
10113,15914,True
10113,19509,True
10114,1672,True
10114,17015,True
10116,3223,True
10117,4137,True
10117,15470,True
10119,5448,True
10119,10114,True
10119,18255,True
10119,22639,True
10120,12390,True
10120,25653,True
10121,8495,True
10121,17602,True
10121,20542,True
10121,26691,True
10121,27190,True
10121,28753,True
10123,4626,True
10123,18910,True
10124,8654,True
10124,9254,True
10124,16656,True
10124,20855,True
10125,26032,True
10125,28769,True
10126,3875,True
10126,9524,True
10126,17384,True
10127,13588,True
10127,18018,True
10127,18635,True
10127,26313,True
10128,4594,True
10128,11688,True
10130,1070,True
10130,24708,True
10131,1558,True
10131,3574,True
10131,4120,True
10131,15106,True
10131,15720,True
10131,20676,True
10132,2199,True
10132,8078,True
10132,11997,True
10132,14084,True
10132,18065,True
10132,18830,True
10132,28207,True
10133,4647,True
10133,27661,True
10134,5106,True
10134,10603,True
10134,13207,True
10134,24251,True
10135,883,True
10135,6359,True
10135,10432,True
10135,16334,True
10135,24249,True
10136,1197,True
10136,1414,True
10136,1743,True
10136,4032,True
10136,14624,True
10137,7544,True
10137,10337,True
10137,10358,True
10137,11283,True
10137,19654,True
10137,19883,True
10137,22145,True
10138,417,True
10138,6169,True
10138,18536,True
10138,21554,True
10138,25430,True
10139,1321,True
10139,13437,True
10140,14470,True
10140,27576,True
10141,639,True
10141,6652,True
10141,8617,True
10141,11649,True
10141,17112,True
10142,2164,True
10142,9600,True
10143,4157,True
10143,4204,True
10143,19443,True
10143,23221,True
10143,26842,True
10144,7250,True
10144,21295,True
10146,15050,True
10146,16366,True
10147,1698,True
10147,9151,True
10147,20794,True
10147,21211,True
10148,260,True
10148,2308,True
10150,790,True
10150,9897,True
10150,22738,True
10150,26239,True
10151,393,True
10151,2668,True
10151,4258,True
10151,7233,True
10151,8534,True
10151,19421,True
10152,5044,True
10152,12357,True
10152,25006,True
10153,1951,True
10153,11262,True
10153,27310,True
10154,2660,True
10154,10707,True
10155,7331,True
10155,14500,True
10155,27174,True
10155,29199,True
10156,2406,True
10156,12591,True
10158,711,True
10158,4886,True
10158,25806,True
10159,1988,True
10159,5554,True
10159,5954,True
10159,9247,True
10159,17059,True
10159,19026,True
10159,27345,True
10160,496,True
10160,1391,True
10160,12365,True
10160,13930,True
10161,454,True
10161,1865,True
10161,17100,True
10162,13852,True
10162,17515,True
10162,26629,True
10163,2992,True
10165,8250,True
10165,15055,True
10165,18698,True
10166,5736,True
10167,22308,True
10168,2488,True
10168,12786,True
10168,14338,True
10169,3360,True
10169,15727,True
10169,18539,True
10169,22631,True
10171,17478,True
10171,26597,True
10171,28062,True
10172,375,True
10172,1040,True
10172,10637,True
10172,15573,True
10172,16790,True
10173,4166,True
10173,5380,True
10173,10634,True
10173,15698,True
10174,7680,True
10174,7704,True
10175,21789,True
10176,25329,True
10178,1153,True
10178,2127,True
10178,22342,True
10178,23781,True
10179,2207,True
10179,6462,True
10179,11041,True
10179,24584,True
10180,1804,True
10180,13226,True
10181,4601,True
10181,18765,True
10182,4632,True
10182,9364,True
10182,10576,True
10186,10123,True
10186,12271,True
10186,14881,True
10186,15348,True
10186,17097,True
10186,20738,True
10186,26416,True
10187,4696,True
10187,26098,True
10188,7607,True
10188,23472,True
10188,27492,True
10189,20046,True
10189,27571,True
10190,19455,True
10192,3627,True
10192,7125,True
10192,13431,True
10192,24451,True
10192,29153,True
10194,3339,True
10194,10262,True
10194,12494,True
10194,17114,True
10194,28288,True
10195,4558,True
10195,8069,True
10195,9351,True
10196,7644,True
10196,9296,True
10196,11106,True
10196,20187,True
10196,28618,True
10197,23810,True
10198,3545,True
10198,9614,True
10198,12634,True
10198,18110,True
10200,9218,True
10200,19410,True
10200,27521,True
10200,28964,True
10202,5391,True
10202,6267,True
10202,18605,True
10202,26289,True
10203,1058,True
10203,3601,True
10203,8145,True
10203,17125,True
10203,22594,True
10203,26498,True
10204,636,True
10204,6923,True
10204,9327,True
10204,9466,True
10204,14666,True
10205,10092,True
10205,18426,True
10205,20992,True
10206,2971,True
10206,21316,True
10206,26145,True
10207,9438,True
10207,14286,True
10207,20735,True
10207,28940,True
10208,3967,True
10208,10983,True
10208,19133,True
10208,29089,True
10209,16132,True
10211,18979,True
10212,2143,True
10212,9730,True
10212,12540,True
10213,2540,True
10213,7897,True
10213,13384,True
10213,21901,True
10215,4775,True
10215,12133,True
10215,22296,True
10217,3039,True
10217,3828,True
10217,24231,True
10218,2259,True
10218,9618,True
10218,13966,True
10220,4216,True
10220,6220,True
10220,8002,True
10220,16878,True
10220,27595,True
10220,27877,True
10221,4864,True
10221,18400,True
10221,19409,True
10221,28261,True
10224,1683,True
10224,4411,True
10225,19057,True
10226,17171,True
10226,27638,True
10227,5577,True
10228,11547,True
10228,14268,True
10228,17505,True
10228,17553,True
10228,28583,True
10230,5317,True
10230,7313,True
10230,7792,True
10230,11033,True
10230,22997,True
10233,4670,True
10233,5590,True
10233,6476,True
10233,20949,True
10233,21724,True
10235,9989,True
10235,20747,True
10235,22194,True
10235,27440,True
10238,903,True
10238,9206,True
10239,15401,True
10239,17300,True
10239,23953,True
10239,27845,True
10240,422,True
10240,3290,True
10240,9283,True
10240,11361,True
10240,18621,True
10242,2470,True
10242,4617,True
10242,11502,True
10242,19091,True
10242,25423,True
10244,25271,True
10244,26454,True
10246,6538,True
10246,7243,True
10246,21469,True
10246,24337,True
10247,3900,True
10247,15633,True
10247,17837,True
10247,20937,True
10247,24905,True
10248,9113,True
10248,10916,True
10248,14539,True
10248,18064,True
10248,20460,True
10251,11699,True
10251,12088,True
10251,22343,True
10251,24521,True
10252,442,True
10252,15059,True
10253,2788,True
10253,12854,True
10253,17185,True
10253,25818,True
10255,1863,True
10255,10124,True
10255,11359,True
10255,16031,True
10255,16742,True
10255,26717,True
10258,12900,True
10259,9262,True
10259,14687,True
10261,10324,True
10261,16134,True
10261,16215,True
10262,6454,True
10262,10882,True
10262,21301,True
10262,24720,True
10263,10286,True
10263,12967,True
10263,17132,True
10264,4775,True
10264,9940,True
10264,11128,True
10264,12466,True
10264,13484,True
10264,22263,True
10265,4238,True
10265,14070,True
10265,16765,True
10265,19219,True
10266,2282,True
10266,12461,True
10266,15331,True
10267,7494,True
10267,7594,True
10267,10010,True
10267,25007,True
10267,27267,True
10270,3082,True
10270,5474,True
10270,6713,True
10270,15205,True
10270,19939,True
10270,28579,True
10271,1082,True
10271,7660,True
10271,13854,True
10271,28232,True
10271,28458,True
10272,6454,True
10272,27661,True
10273,2701,True
10273,13179,True
10273,19939,True
10273,23116,True
10273,27671,True
10274,1881,True
10274,3724,True
10274,7424,True
10274,13073,True
10274,25277,True
10274,26985,True
10274,28860,True
10275,4887,True
10275,12203,True
10275,12361,True
10275,12976,True
10276,2359,True
10276,23572,True
10276,25055,True
10276,26405,True
10277,1956,True
10277,17265,True
10277,21664,True
10278,12155,True
10278,26127,True
10279,7273,True
10279,7394,True
10279,20742,True
10280,2965,True
10280,13838,True
10280,19508,True
10280,19967,True
10281,25192,True
10282,5538,True
10282,13187,True
10282,15643,True
10282,28462,True
10283,767,True
10283,28037,True
10285,5680,True
10285,9061,True
10285,16902,True
10285,21291,True
10285,26882,True
10286,7662,True
10286,7903,True
10286,15289,True
10286,28223,True
10286,28763,True
10287,3855,True
10287,6138,True
10287,15573,True
10287,17718,True
10287,22923,True
10288,10061,True
10288,15317,True
10288,16687,True
10288,21192,True
10288,28465,True
10289,7897,True
10290,4096,True
10290,14025,True
10292,4428,True
10292,13991,True
10294,18147,True
10295,9900,True
10297,9472,True
10297,9745,True
10297,9795,True
10297,12073,True
10298,8100,True
10298,12708,True
10298,21313,True
10298,24608,True
10300,4555,True
10300,11992,True
10300,12443,True
10300,15364,True
10302,560,True
10302,3450,True
10302,5164,True
10302,5435,True
10302,16464,True
10302,20994,True
10302,24221,True
10303,7758,True
10304,9088,True
10304,11799,True
10304,27458,True
10306,7942,True
10306,7960,True
10306,19265,True
10306,24877,True
10306,28628,True
10307,10670,True
10307,11783,True
10307,18616,True
10307,20799,True
10307,25057,True
10308,1389,True
10308,2155,True
10308,2742,True
10308,8246,True
10308,17277,True
10308,24779,True
10309,2309,True
10309,4835,True
10309,15443,True
10309,15626,True
10309,15977,True
10310,620,True
10310,24157,True
10310,25588,True
10311,15060,True
10311,21558,True
10311,28197,True
10312,11187,True
10313,4606,True
10313,10505,True
10313,15034,True
10313,24662,True
10313,26648,True
10314,8692,True
10314,22167,True
10314,26094,True
10315,6276,True
10315,9103,True
10315,14062,True
10315,14247,True
10315,22468,True
10316,16307,True
10316,26285,True
10316,26373,True
10316,26976,True
10318,12788,True
10318,15911,True
10318,19878,True
10319,6852,True
10319,8618,True
10320,22279,True
10320,22811,True
10320,26232,True
10321,11689,True
10322,1609,True
10324,18706,True
10324,21125,True
10325,4130,True
10326,24448,True
10327,17161,True
10328,2374,True
10328,15254,True
10328,23073,True
10329,748,True
10329,25939,True
10330,22475,True
10330,24772,True
10330,27752,True
10330,28769,True
10331,781,True
10331,1080,True
10331,2243,True
10331,5507,True
10331,8717,True
10331,16357,True
10331,18774,True
10331,22213,True
10331,24145,True
10333,4447,True
10333,5213,True
10333,18575,True
10333,21343,True
10335,3072,True
10335,3286,True
10335,19202,True
10335,22886,True
10336,20,True
10336,20129,True
10336,20945,True
10337,2383,True
10337,7660,True
10337,13725,True
10338,474,True
10338,8684,True
10339,1421,True
10339,4820,True
10339,16097,True
10339,23339,True
10339,23633,True
10341,5280,True
10343,6144,True
10343,9622,True
10343,10006,True
10343,13587,True
10344,10363,True
10344,11989,True
10344,19940,True
10344,26225,True
10344,26574,True
10345,14632,True
10348,4009,True
10348,9801,True
10348,22916,True
10349,205,True
10349,4987,True
10349,15934,True
10349,17041,True
10349,17595,True
10351,2670,True
10351,8386,True
10351,18385,True
10353,24908,True
10353,28765,True
10354,1244,True
10354,7162,True
10354,9961,True
10354,21992,True
10355,12281,True
10355,12523,True
10355,26200,True
10356,7897,True
10357,1481,True
10357,6653,True
10357,12222,True
10357,14515,True
10358,1119,True
10358,3915,True
10358,24540,True
10359,9407,True
10359,10358,True
10359,13053,True
10362,21427,True
10365,16223,True
10365,27421,True
10368,6526,True
10368,14583,True
10368,14657,True
10370,8006,True
10370,9787,True
10370,10058,True
10370,24304,True
10370,25192,True
10371,692,True
10371,2243,True
10371,2596,True
10371,6719,True
10371,16158,True
10371,25061,True
10372,7992,True
10373,5099,True
10373,15952,True
10373,19734,True
10373,21372,True
10373,27034,True
10374,4909,True
10374,15579,True
10376,11296,True
10378,3056,True
10378,3767,True
10379,4055,True
10380,2072,True
10380,7701,True
10380,10803,True
10380,25655,True
10382,1926,True
10382,27697,True
10383,17579,True
10383,18288,True
10384,8491,True
10384,9082,True
10384,27951,True
10385,3301,True
10385,22999,True
10386,22999,True
10386,23186,True
10386,23609,True
10386,27359,True
10388,23468,True
10390,8035,True
10390,15029,True
10390,22093,True
10390,23659,True
10391,653,True
10391,1318,True
10391,7556,True
10391,8304,True
10391,8367,True
10393,1685,True
10393,5442,True
10393,10174,True
10393,12826,True
10394,4564,True
10394,10180,True
10394,15285,True
10394,17647,True
10394,27316,True
10395,1585,True
10395,2501,True
10395,4797,True
10395,9894,True
10395,18316,True
10396,16454,True
10397,1727,True
10397,6257,True
10397,24687,True
10397,24756,True
10398,1397,True
10398,2408,True
10398,13454,True
10398,14914,True
10398,20588,True
10398,24419,True
10398,27372,True
10399,8001,True
10399,9016,True
10399,11413,True
10399,15546,True
10399,20421,True
10399,21418,True
10399,26309,True
10401,3235,True
10401,7608,True
10401,22730,True
10401,22786,True
10401,23736,True
10401,25502,True
10403,5950,True
10403,8329,True
10403,20966,True
10404,28879,True
10405,1627,True
10405,7248,True
10405,9581,True
10405,10812,True
10405,13841,True
10405,15896,True
10405,27419,True
10406,5138,True
10406,8810,True
10406,12981,True
10406,17118,True
10406,24468,True
10407,7914,True
10409,8929,True
10409,11630,True
10409,12378,True
10409,23437,True
10412,5141,True
10412,22166,True
10412,23426,True
10413,3004,True
10413,4044,True
10413,13590,True
10413,15487,True
10413,16067,True
10413,22632,True
10413,27413,True
10415,9097,True
10415,12609,True
10415,22000,True
10418,6684,True
10418,9929,True
10418,19536,True
10418,28062,True
10420,371,True
10420,478,True
10420,12012,True
10420,13564,True
10420,15989,True
10420,19388,True
10421,14384,True
10421,28075,True
10422,6246,True
10422,13806,True
10422,15330,True
10423,4241,True
10423,19880,True
10424,5433,True
10426,16059,True
10426,26612,True
10427,133,True
10427,3029,True
10427,9040,True
10427,13585,True
10427,17397,True
10427,21466,True
10427,24332,True
10428,12519,True
10428,12654,True
10428,20526,True
10429,13427,True
10429,18845,True
10430,5968,True
10430,6472,True
10430,9400,True
10430,17411,True
10430,28749,True
10431,8259,True
10431,11821,True
10431,12457,True
10431,12504,True
10431,22070,True
10431,26842,True
10431,29088,True
10433,5976,True
10433,7849,True
10433,14277,True
10433,17544,True
10433,17699,True
10433,26640,True
10433,27999,True
10435,418,True
10435,9148,True
10435,15359,True
10437,5348,True
10437,7642,True
10437,8440,True
10437,9768,True
10438,6958,True
10438,7250,True
10438,8310,True
10438,12856,True
10438,16977,True
10438,19302,True
10438,26698,True
10439,704,True
10439,7840,True
10439,8124,True
10439,28363,True
10443,372,True
10443,3406,True
10443,8758,True
10443,12868,True
10443,14289,True
10443,14511,True
10446,1901,True
10446,2389,True
10446,15997,True
10446,28750,True
10447,7506,True
10449,3137,True
10450,5138,True
10450,7482,True
10450,10588,True
10450,12570,True
10450,13076,True
10450,29258,True
10452,16941,True
10452,20288,True
10452,29023,True
10453,828,True
10453,4731,True
10453,11921,True
10453,16179,True
10453,16595,True
10453,17875,True
10453,18887,True
10453,24545,True
10453,26489,True
10454,25617,True
10454,27537,True
10455,6759,True
10455,15571,True
10455,17930,True
10455,19731,True
10457,8725,True
10458,3955,True
10458,6765,True
10458,14726,True
10458,17987,True
10460,23311,True
10460,28791,True
10461,20856,True
10461,24837,True
10462,12275,True
10462,19830,True
10463,2418,True
10463,15968,True
10464,1184,True
10464,3981,True
10464,11187,True
10465,13255,True
10466,6638,True
10466,22311,True
10466,28444,True
10466,28961,True
10467,269,True
10467,19986,True
10467,23155,True
10467,23572,True
10468,12983,True
10468,16964,True
10468,17762,True
10468,23913,True
10469,23939,True
10470,20509,True
10470,22272,True
10470,26178,True
10470,28542,True
10471,3197,True
10471,11516,True
10471,13318,True
10471,13675,True
10471,21907,True
10472,252,True
10472,2473,True
10472,6339,True
10472,17737,True
10472,20707,True
10473,2126,True
10473,2457,True
10473,3759,True
10473,6932,True
10473,16932,True
10474,7259,True
10474,8237,True
10474,28260,True
10475,778,True
10475,1974,True
10475,4210,True
10475,10177,True
10475,17180,True
10475,17193,True
10475,17505,True
10475,19391,True
10476,4747,True
10476,5264,True
10476,14198,True
10476,16980,True
10476,19009,True
10476,25013,True
10477,7474,True
10477,18087,True
10477,23597,True
10479,5225,True
10480,9433,True
10480,14871,True
10480,28151,True
10481,5010,True
10481,19938,True
10481,22615,True
10481,25773,True
10484,10603,True
10484,13571,True
10484,27080,True
10486,5360,True
10486,6072,True
10486,11159,True
10486,19509,True
10487,9194,True
10487,10061,True
10487,18891,True
10487,21662,True
10488,1356,True
10488,3486,True
10488,7574,True
10488,14262,True
10489,15141,True
10489,24136,True
10490,4773,True
10490,14965,True
10490,19356,True
10490,26669,True
10490,27024,True
10491,1615,True
10491,15183,True
10492,16871,True
10492,21839,True
10493,8274,True
10493,14262,True
10493,18264,True
10496,257,True
10496,856,True
10496,8422,True
10498,1389,True
10498,5572,True
10498,15421,True
10498,17864,True
10498,24358,True
10499,12589,True
10499,20958,True
10500,1925,True
10500,3494,True
10500,3806,True
10500,8999,True
10500,18003,True
10500,26668,True
10501,8120,True
10501,14399,True
10501,20581,True
10501,23548,True
10505,4453,True
10505,9433,True
10505,11299,True
10505,19220,True
10506,13681,True
10506,14958,True
10506,15453,True
10506,19367,True
10508,2554,True
10508,11313,True
10508,12653,True
10508,13922,True
10508,18033,True
10509,2473,True
10509,4170,True
10509,12660,True
10509,20788,True
10511,13866,True
10515,9173,True
10515,19177,True
10517,391,True
10517,2537,True
10517,11604,True
10517,12053,True
10517,16865,True
10517,20791,True
10519,14321,True
10519,17784,True
10520,465,True
10520,25416,True
10521,9941,True
10522,3074,True
10522,5460,True
10522,14134,True
10522,21361,True
10522,24732,True
10522,26454,True
10523,15646,True
10524,4179,True
10524,9545,True
10524,17866,True
10525,5088,True
10525,8853,True
10525,14440,True
10526,7456,True
10526,12164,True
10526,16450,True
10526,19647,True
10526,22986,True
10527,19499,True
10527,26027,True
10528,2505,True
10528,19392,True
10528,23953,True
10528,24090,True
10528,25054,True
10528,25509,True
10528,25713,True
10528,27431,True
10529,6666,True
10529,11255,True
10529,13024,True
10530,4244,True
10530,4733,True
10530,9225,True
10530,12675,True
10530,18027,True
10530,23089,True
10530,27995,True
10532,15619,True
10532,17529,True
10532,27650,True
10533,16405,True
10533,23710,True
10533,28059,True
10534,4544,True
10534,9983,True
10534,19504,True
10535,2450,True
10535,20249,True
10536,8271,True
10536,12004,True
10536,17507,True
10536,22189,True
10537,6818,True
10537,10722,True
10537,17889,True
10538,8744,True
10538,9029,True
10538,19585,True
10538,28141,True
10539,924,True
10539,981,True
10539,5328,True
10539,11579,True
10539,25952,True
10539,28031,True
10539,29008,True
10540,9403,True
10540,14055,True
10540,16812,True
10541,5641,True
10541,7920,True
10542,5188,True
10542,14169,True
10542,27809,True
10543,479,True
10543,14115,True
10543,16929,True
10543,18822,True
10543,20999,True
10546,8969,True
10546,24811,True
10547,1194,True
10547,8074,True
10547,16808,True
10547,20150,True
10547,21007,True
10547,23946,True
10548,14245,True
10548,26161,True
10550,3859,True
10550,26939,True
10551,68,True
10551,7070,True
10551,13357,True
10551,16407,True
10554,5434,True
10554,6915,True
10554,9232,True
10554,15411,True
10555,2960,True
10555,3718,True
10555,4970,True
10555,19081,True
10555,26048,True
10555,27577,True
10556,9076,True
10556,11579,True
10556,21039,True
10556,21839,True
10556,22068,True
10556,24550,True
10556,27012,True
10557,23969,True
10560,8179,True
10560,10352,True
10560,11121,True
10560,13419,True
10560,15835,True
10560,16327,True
10560,16571,True
10561,306,True
10561,701,True
10561,9516,True
10561,16729,True
10561,17780,True
10561,21319,True
10561,22939,True
10561,24167,True
10561,28435,True
10562,11209,True
10562,23523,True
10563,11292,True
10563,14156,True
10563,21108,True
10563,27870,True
10565,4956,True
10565,11662,True
10565,12743,True
10566,4125,True
10566,7292,True
10566,9008,True
10566,9569,True
10566,27382,True
10566,28281,True
10567,787,True
10567,2975,True
10567,15784,True
10567,15816,True
10567,27189,True
10570,2817,True
10570,7988,True
10570,11044,True
10570,13960,True
10570,21971,True
10570,24521,True
10571,25690,True
10572,10835,True
10572,11711,True
10572,15796,True
10572,17227,True
10572,19420,True
10572,28809,True
10573,3834,True
10573,19167,True
10573,19176,True
10574,730,True
10574,4533,True
10574,6403,True
10574,12542,True
10574,15578,True
10574,17448,True
10574,18745,True
10574,22462,True
10574,22817,True
10574,25982,True
10575,6478,True
10575,23587,True
10576,14451,True
10576,22564,True
10576,24281,True
10577,380,True
10577,4074,True
10577,6286,True
10577,8307,True
10577,16809,True
10577,26509,True
10577,28213,True
10578,4304,True
10578,8813,True
10578,12226,True
10578,12562,True
10578,17991,True
10578,18683,True
10578,27270,True
10580,2135,True
10580,2187,True
10580,8540,True
10580,9244,True
10580,10627,True
10580,16320,True
10580,23302,True
10580,27412,True
10581,4963,True
10581,12956,True
10581,15486,True
10581,21663,True
10582,7176,True
10583,4880,True
10583,6178,True
10583,10312,True
10583,19168,True
10583,19416,True
10583,21799,True
10583,24506,True
10583,26767,True
10584,1704,True
10584,9581,True
10584,20947,True
10584,24867,True
10584,24967,True
10585,2478,True
10585,5017,True
10585,5745,True
10586,1885,True
10586,1957,True
10586,2556,True
10586,3952,True
10586,13983,True
10586,15316,True
10586,24454,True
10586,25312,True
10587,2705,True
10587,22059,True
10587,28924,True
10588,3560,True
10588,8613,True
10588,26115,True
10588,26137,True
10588,27539,True
10589,11678,True
10589,25829,True
10590,26206,True
10591,12808,True
10591,17802,True
10591,18038,True
10591,23779,True
10591,26113,True
10592,4784,True
10592,14889,True
10592,19923,True
10593,10004,True
10593,15414,True
10593,18492,True
10593,26955,True
10593,28083,True
10594,1691,True
10594,8954,True
10594,24647,True
10597,4514,True
10597,26722,True
10598,87,True
10598,2420,True
10598,11979,True
10598,16366,True
10598,26339,True
10599,2761,True
10599,7027,True
10599,8389,True
10599,11726,True
10600,5053,True
10600,14181,True
10600,27581,True
10602,25456,True
10602,29038,True
10603,6768,True
10603,19731,True
10603,25421,True
10603,27308,True
10603,28886,True
10604,1184,True
10604,14326,True
10604,18578,True
10604,23735,True
10604,25881,True
10605,14419,True
10605,15557,True
10606,12665,True
10606,22800,True
10607,4026,True
10607,5835,True
10607,9262,True
10607,9939,True
10607,10365,True
10608,6886,True
10608,10949,True
10608,13668,True
10608,20924,True
10609,10907,True
10609,13601,True
10609,16646,True
10609,17006,True
10609,20954,True
10610,185,True
10610,634,True
10610,1239,True
10610,4227,True
10610,7545,True
10610,19067,True
10610,25341,True
10611,20874,True
10614,2403,True
10614,3859,True
10614,8517,True
10614,18154,True
10615,2812,True
10615,6579,True
10615,21928,True
10616,10746,True
10616,24060,True
10616,28680,True
10617,3516,True
10617,18244,True
10617,24026,True
10617,24232,True
10620,25787,True
10622,3664,True
10622,4303,True
10622,19044,True
10622,23734,True
10625,4002,True
10625,26179,True
10625,27266,True
10626,22869,True
10626,24499,True
10627,721,True
10627,3342,True
10627,14643,True
10627,18001,True
10627,18449,True
10628,12292,True
10628,28575,True
10629,9582,True
10629,10732,True
10629,10748,True
10630,7754,True
10630,8750,True
10630,16119,True
10630,19487,True
10630,21936,True
10631,8842,True
10631,10018,True
10631,10341,True
10631,10506,True
10631,21004,True
10631,27403,True
10632,21400,True
10632,24845,True
10633,1131,True
10633,14077,True
10633,15556,True
10634,16137,True
10634,24038,True
10635,1417,True
10635,4245,True
10635,10437,True
10635,21620,True
10635,26760,True
10637,11039,True
10637,15270,True
10637,19502,True
10637,22734,True
10638,16564,True
10638,16582,True
10638,18954,True
10639,5894,True
10639,17938,True
10639,22425,True
10639,27870,True
10640,2064,True
10640,3786,True
10640,11434,True
10640,16675,True
10640,18413,True
10640,18844,True
10640,20408,True
10641,4316,True
10641,6544,True
10641,6734,True
10641,18140,True
10642,4496,True
10642,6669,True
10642,7455,True
10642,17686,True
10642,17959,True
10644,10287,True
10647,12103,True
10647,19241,True
10649,9231,True
10649,10179,True
10649,10736,True
10649,11324,True
10649,12999,True
10649,14127,True
10649,19378,True
10649,21204,True
10650,5230,True
10650,12103,True
10650,13729,True
10650,19755,True
10650,23749,True
10650,27986,True
10651,2085,True
10651,4745,True
10651,11315,True
10651,15989,True
10651,16158,True
10651,18386,True
10651,21048,True
10653,17412,True
10654,27592,True
10655,11368,True
10655,18266,True
10655,19214,True
10656,1833,True
10656,2428,True
10656,3781,True
10656,24872,True
10656,25061,True
10657,18685,True
10657,20429,True
10657,21790,True
