p1,p2,is_train
11067,31183,True
11068,14105,True
11068,18105,True
11068,18842,True
11068,24778,True
11068,29336,True
11068,30007,True
11070,205,True
11070,20636,True
11070,26544,True
11070,43033,True
11072,2566,True
11072,19573,True
11072,21182,True
11072,38970,True
11073,4380,True
11073,5077,True
11073,27014,True
11074,9490,True
11074,22500,True
11075,5487,True
11075,26903,True
11076,20130,True
11077,719,True
11077,4066,True
11077,11695,True
11077,13242,True
11079,33398,True
11080,5928,True
11080,17802,True
11080,29391,True
11081,34722,True
11082,141,True
11082,32328,True
11084,2987,True
11084,15499,True
11084,21173,True
11085,4958,True
11085,17652,True
11085,32429,True
11086,12182,True
11086,13048,True
11086,22358,True
11086,29641,True
11086,33349,True
11087,33150,True
11087,34760,True
11087,41721,True
11089,19893,True
11089,25102,True
11090,6072,True
11090,8525,True
11090,10267,True
11091,28310,True
11092,10151,True
11092,36591,True
11093,19495,True
11094,9274,True
11094,21610,True
11095,6008,True
11095,10119,True
11095,10469,True
11096,449,True
11097,16566,True
11097,26686,True
11097,29902,True
11098,32081,True
11099,2690,True
11100,17860,True
11100,21591,True
11101,15419,True
11101,40178,True
11101,40285,True
11103,9009,True
11103,10015,True
11103,39877,True
11104,16256,True
11104,23351,True
11105,2603,True
11105,41452,True
11107,18332,True
11108,31019,True
11108,33269,True
11109,11961,True
11109,12801,True
11109,24925,True
11110,23075,True
11111,9622,True
11111,12166,True
11111,12855,True
11111,43624,True
11113,23743,True
11113,35709,True
11116,8776,True
11116,36140,True
11117,16199,True
11117,27265,True
11117,42789,True
11118,37,True
11118,11430,True
11118,16652,True
11118,42069,True
11120,25505,True
11120,36868,True
11121,779,True
11121,6389,True
11122,4154,True
11122,6448,True
11122,11991,True
11122,29047,True
11122,30963,True
11123,10737,True
11123,15545,True
11123,17780,True
11123,34174,True
11125,13488,True
11125,39807,True
11125,40107,True
11126,9275,True
11126,13647,True
11126,21749,True
11126,25825,True
11126,25987,True
11126,26894,True
11128,6864,True
11128,32138,True
11131,9527,True
11131,14455,True
11131,19440,True
11131,30639,True
11132,1678,True
11132,18426,True
11132,25574,True
11132,37821,True
11132,43284,True
11134,1240,True
11134,9305,True
11134,15155,True
11134,27750,True
11134,35653,True
11137,9169,True
11137,25832,True
11137,40732,True
11138,152,True
11138,11568,True
11138,29256,True
11138,37740,True
11139,13883,True
11139,38584,True
11141,11569,True
11141,11822,True
11141,12382,True
11141,22421,True
11142,25018,True
11143,9451,True
11143,32901,True
11144,3666,True
11145,16642,True
11146,11037,True
11146,15534,True
11146,33042,True
11146,40097,True
11147,22736,True
11147,27167,True
11147,27340,True
11147,30531,True
11148,223,True
11148,8096,True
11148,28919,True
11148,39026,True
11149,997,True
11149,16227,True
11149,29171,True
11149,36603,True
11149,37692,True
11149,39232,True
11150,2377,True
11150,4231,True
11152,8237,True
11152,9586,True
11152,21455,True
11153,2989,True
11153,36194,True
11154,35501,True
11154,36067,True
11156,7768,True
11156,16842,True
11157,23272,True
11157,43488,True
11158,13783,True
11159,2029,True
11159,18804,True
11159,26313,True
11159,27292,True
11159,40905,True
11160,29362,True
11160,33613,True
11160,42626,True
11160,43456,True
11162,32656,True
11162,34672,True
11163,37929,True
11164,15589,True
11164,20391,True
11164,43209,True
11166,19328,True
11166,23353,True
11167,20667,True
11167,29366,True
11167,33583,True
11167,39178,True
11167,42096,True
11169,10819,True
11169,38005,True
11169,39908,True
11170,5035,True
11170,12073,True
11170,23488,True
11171,9453,True
11173,8160,True
11173,39633,True
11174,17123,True
11174,39330,True
11175,30157,True
11176,33731,True
11177,36718,True
11178,13352,True
11178,32939,True
11179,5396,True
11180,3826,True
11182,23717,True
11182,35858,True
11183,21504,True
11187,9630,True
11187,42846,True
11190,23596,True
11192,14033,True
11192,17537,True
11192,22271,True
11192,33078,True
11193,1139,True
11193,15320,True
11193,20612,True
11193,37321,True
11194,5708,True
11194,10519,True
11194,15494,True
11194,20105,True
11195,17335,True
11197,1454,True
11197,43007,True
11200,18475,True
11200,36039,True
11202,41819,True
11204,31248,True
11205,7849,True
11206,10899,True
11207,3548,True
11207,5952,True
11207,9334,True
11207,11714,True
11208,24861,True
11208,37531,True
11209,7390,True
11209,22665,True
11209,37088,True
11209,37777,True
11209,41660,True
11210,16472,True
11210,31550,True
11211,7125,True
11211,35187,True
11212,29780,True
11212,43064,True
11213,1569,True
11213,26489,True
11213,33141,True
11213,41524,True
11214,11265,True
11214,16495,True
11215,36818,True
11216,20190,True
11216,33056,True
11217,11113,True
11217,14032,True
11219,586,True
11219,39012,True
11220,32673,True
11221,17138,True
11222,37750,True
11222,41318,True
11224,11260,True
11224,21891,True
11224,28496,True
11225,25593,True
11225,28234,True
11225,36434,True
11228,2625,True
11228,3223,True
11228,5956,True
11229,10303,True
11229,12869,True
11229,17219,True
11229,19837,True
11230,19373,True
11230,20439,True
11230,26320,True
11231,24059,True
11231,24842,True
11234,9670,True
11234,17293,True
11234,20248,True
11234,25761,True
11234,27218,True
11234,34367,True
11234,43274,True
11235,24066,True
11235,36943,True
11236,26219,True
11237,29209,True
11238,13522,True
11238,32542,True
11238,40805,True
11239,10413,True
11239,19447,True
11239,21252,True
11239,41759,True
11240,5094,True
11240,40240,True
11242,3590,True
11242,3881,True
11242,17329,True
11244,14902,True
11245,8755,True
11245,25885,True
11245,32492,True
11246,2695,True
11248,763,True
11249,13292,True
11249,32093,True
11250,1073,True
11250,15865,True
11250,22752,True
11250,25872,True
11252,10709,True
11252,43369,True
11255,12183,True
11255,35607,True
11257,38617,True
11259,6576,True
11259,22343,True
11259,38316,True
11260,1473,True
11261,22955,True
11261,25292,True
11261,28970,True
11261,30709,True
11261,41345,True
11262,1320,True
11262,11949,True
11262,17227,True
11263,3845,True
11263,4558,True
11263,14114,True
11263,34294,True
11264,31794,True
11265,10513,True
11265,10584,True
11265,21003,True
11265,40541,True
11265,41582,True
11265,42448,True
11266,24365,True
11266,27933,True
11266,42363,True
11267,24769,True
11268,33750,True
11269,21881,True
11269,32142,True
11269,32485,True
11269,41748,True
11269,43458,True
11270,13147,True
11270,24643,True
11272,10361,True
11272,19241,True
11272,29065,True
11272,30989,True
11273,4,True
11273,28057,True
11273,35735,True
11274,966,True
11274,1565,True
11274,4144,True
11274,32470,True
11274,42499,True
11276,7753,True
11276,11289,True
11276,18800,True
11276,20012,True
11276,22685,True
11276,37893,True
11277,1079,True
11277,17045,True
11277,27651,True
11278,13372,True
11278,23290,True
11278,29846,True
11278,35567,True
11279,32958,True
11279,39129,True
11281,995,True
11281,20619,True
11282,23586,True
11282,37435,True
11282,42983,True
11286,26505,True
11289,6810,True
11289,7218,True
11290,32659,True
11290,32971,True
11291,7067,True
11293,24689,True
11293,28516,True
11295,13405,True
11295,29168,True
11297,17336,True
11298,485,True
11298,9446,True
11298,35962,True
11299,33088,True
11299,37656,True
11300,5596,True
11300,6555,True
11300,39808,True
11301,8870,True
11301,12294,True
11302,20837,True
11302,21371,True
11302,22407,True
11302,29792,True
11303,5863,True
11303,12196,True
11304,7219,True
11304,8347,True
11304,35867,True
11305,36990,True
11306,13876,True
11307,4461,True
11307,5844,True
11307,40813,True
11310,14147,True
11310,28561,True
11313,1508,True
11313,5552,True
11313,14716,True
11313,20046,True
11313,20293,True
11314,18506,True
11316,1833,True
11316,39280,True
11316,43260,True
11321,38213,True
11322,17866,True
11322,36368,True
11323,37846,True
11323,42169,True
11323,43361,True
11324,41800,True
11325,12034,True
11325,22140,True
11325,36629,True
11326,2048,True
11326,6309,True
11326,16746,True
11326,27801,True
11326,38078,True
11328,6057,True
11328,33248,True
11331,5790,True
11331,8388,True
11331,12937,True
11331,32471,True
11332,35818,True
11333,8463,True
11333,13926,True
11333,33966,True
11336,3544,True
11336,9878,True
11336,25337,True
11336,35387,True
11337,28371,True
11337,38825,True
11337,40008,True
11338,15771,True
11338,32867,True
11338,40340,True
11339,5627,True
11339,17668,True
11339,35043,True
11340,934,True
11341,29339,True
11342,13777,True
11342,34591,True
11342,38293,True
11346,5346,True
11346,27437,True
11346,32088,True
11346,35223,True
11347,10898,True
11347,21118,True
11348,31519,True
11349,32256,True
11349,33195,True
11349,36693,True
11350,8071,True
11350,8766,True
11350,9683,True
11351,6166,True
11351,8594,True
11351,26728,True
11351,35721,True
11351,41402,True
11352,4230,True
11352,5191,True
11352,18389,True
11353,96,True
11355,8328,True
11355,10091,True
11355,16917,True
11355,32064,True
11356,7533,True
11356,20372,True
11356,34746,True
11356,37518,True
11357,10787,True
11358,41519,True
11360,1900,True
11360,21488,True
11360,34597,True
11360,36647,True
11361,7761,True
11361,32467,True
11362,18075,True
11363,10532,True
11363,15064,True
11365,22703,True
11368,83,True
11368,14999,True
11369,21910,True
11370,30958,True
11371,752,True
11372,41232,True
11373,4714,True
11373,8786,True
11373,26870,True
11374,19343,True
11375,21470,True
11375,35527,True
11376,5341,True
11376,30247,True
11377,837,True
11377,10772,True
11377,25142,True
11380,22413,True
11380,22712,True
11380,24417,True
11380,29093,True
11382,2600,True
11382,5035,True
11382,10388,True
11382,24827,True
11383,13573,True
11383,17963,True
11384,28418,True
11384,39670,True
11385,6672,True
11385,18604,True
11386,26285,True
11386,32246,True
11387,7739,True
11387,32958,True
11387,35836,True
11388,24298,True
11388,31982,True
11390,11788,True
11392,8265,True
11392,9789,True
11392,21360,True
11392,37996,True
11394,32056,True
11395,19425,True
11395,23244,True
11397,3793,True
11397,31762,True
11397,34242,True
11397,40016,True
11398,30283,True
11400,26312,True
11405,5975,True
11405,33532,True
11407,38657,True
11408,24404,True
11408,29524,True
11408,34928,True
11412,24314,True
11412,25661,True
11412,32459,True
11413,718,True
11413,4623,True
11413,27914,True
11413,39851,True
11415,827,True
11415,13828,True
11416,11776,True
11417,1995,True
11417,39767,True
11418,1910,True
11418,8064,True
11418,10852,True
11418,20970,True
11418,21396,True
11418,26239,True
11418,35080,True
11419,22163,True
11420,11148,True
11420,37483,True
11422,4362,True
11422,19736,True
11424,19065,True
11424,29388,True
11424,32294,True
11427,9503,True
11427,14570,True
11430,13315,True
11430,17514,True
11430,23398,True
11431,2137,True
11431,18236,True
11432,33473,True
11432,38772,True
11433,20400,True
11433,31984,True
11436,18939,True
11437,32362,True
11437,35026,True
11440,25350,True
11441,5944,True
11441,40875,True
11445,32636,True
11446,2381,True
11446,3312,True
11447,32093,True
11447,38513,True
11448,4130,True
11448,7118,True
11448,9954,True
11448,12944,True
11448,26802,True
11449,34419,True
11450,15211,True
11450,25238,True
11450,28741,True
11450,35067,True
11452,27625,True
11453,1379,True
11453,16317,True
11454,4551,True
11454,16117,True
11455,321,True
11455,8241,True
11455,33937,True
11455,42366,True
11457,3823,True
11457,36371,True
11460,13995,True
11460,18356,True
11460,33899,True
11461,7485,True
11461,38914,True
11462,16707,True
11462,41991,True
11464,16366,True
11464,29236,True
11465,22860,True
11465,25988,True
11467,9488,True
11467,18040,True
11467,23954,True
11467,30859,True
11467,32255,True
11468,14437,True
11468,14766,True
11468,17446,True
11468,19461,True
11468,41814,True
11468,42730,True
11469,9083,True
11470,6996,True
11470,20234,True
11470,23453,True
11470,41256,True
11471,29008,True
11472,15258,True
11472,21395,True
11472,28916,True
11472,42568,True
11473,5200,True
11474,29994,True
11476,1313,True
11476,17588,True
11476,38269,True
11476,42573,True
11477,15944,True
11477,20436,True
11477,34205,True
11478,33588,True
11479,1449,True
11479,27364,True
11479,33112,True
11479,39147,True
11480,7873,True
11480,8597,True
11480,9996,True
11480,15912,True
11480,41391,True
11481,14947,True
11481,21583,True
11481,25710,True
11481,29875,True
11482,6374,True
11482,12210,True
11482,16682,True
11482,20295,True
11482,23874,True
11483,11172,True
11483,31088,True
11483,39704,True
11484,3594,True
11485,31798,True
11485,35962,True
11486,21414,True
11486,21416,True
11486,37790,True
11486,39325,True
11487,28863,True
11488,10540,True
11488,26250,True
11489,3444,True
11489,23338,True
11489,25438,True
11489,28481,True
11490,35212,True
11492,14241,True
11492,22960,True
11492,26445,True
11492,29416,True
11492,41072,True
11493,7315,True
11493,21866,True
11493,31820,True
11493,34218,True
11493,38859,True
11494,12199,True
11494,32424,True
11495,3046,True
11495,42949,True
11498,28149,True
11499,21743,True
11499,42236,True
11500,677,True
11500,3989,True
11500,31778,True
11501,11465,True
11501,17195,True
11501,36282,True
11502,13048,True
11506,13630,True
11506,16795,True
11506,23275,True
11507,11353,True
11507,14160,True
11507,20832,True
11508,2044,True
11508,5317,True
11508,21952,True
11508,30535,True
11509,36327,True
11511,11265,True
11512,3547,True
11512,7181,True
11512,19725,True
11512,25828,True
11512,40765,True
11514,20858,True
11514,35814,True
11514,41492,True
11515,3790,True
11515,5484,True
11515,9517,True
11515,9750,True
11515,12084,True
11516,21745,True
11516,25188,True
11518,2849,True
11518,5863,True
11518,6377,True
11518,22615,True
11519,38965,True
11520,22330,True
11520,42495,True
11521,356,True
11521,16939,True
11521,30980,True
11522,17537,True
11523,1127,True
11523,19542,True
11523,32483,True
11523,36032,True
11523,39397,True
11524,26690,True
11524,27979,True
11524,36549,True
11525,3799,True
11525,9631,True
11525,22466,True
11526,20556,True
11526,28393,True
11527,1376,True
11527,10237,True
11527,31986,True
11527,38247,True
11527,39455,True
11528,294,True
11528,10708,True
11528,19536,True
11530,6144,True
11530,22093,True
11530,40568,True
11531,20327,True
11531,37713,True
11533,1562,True
11533,6195,True
11534,18481,True
11534,43103,True
11535,10428,True
11535,25882,True
11535,32419,True
11535,36576,True
11535,41458,True
11536,6401,True
11536,10554,True
11536,16129,True
11536,42042,True
11541,8009,True
11541,24405,True
11541,31494,True
11542,35779,True
11543,1002,True
11543,2016,True
11543,16371,True
11544,2308,True
11544,2464,True
11544,13620,True
11544,14205,True
11544,20308,True
11544,33255,True
11547,5368,True
11547,28453,True
11547,37827,True
11548,19955,True
11548,32870,True
11548,37372,True
11549,2962,True
11550,2721,True
11550,28015,True
11553,23018,True
11553,26432,True
11555,18633,True
11555,42711,True
11556,26700,True
11557,7663,True
11557,12634,True
11557,40217,True
11559,4494,True
11559,12604,True
11559,39526,True
11563,3359,True
11563,28097,True
11563,37097,True
11564,18454,True
11564,29408,True
11565,6139,True
11565,12374,True
11565,17994,True
11566,4229,True
11566,13993,True
11567,7195,True
11567,12558,True
11567,14734,True
11567,38216,True
11568,16162,True
11568,16487,True
11568,22788,True
11569,15194,True
11569,19870,True
11571,16059,True
11571,34965,True
11572,1028,True
11572,41859,True
11573,12487,True
11573,21527,True
11575,18830,True
11575,25928,True
11575,33539,True
11575,35174,True
11577,19006,True
11577,32505,True
11577,37872,True
11578,85,True
11578,15104,True
11578,40460,True
11579,5368,True
11579,7203,True
11579,8659,True
11579,13839,True
11579,37495,True
11580,7095,True
11580,28859,True
11582,14513,True
11582,39483,True
11583,2415,True
11583,8265,True
11585,5545,True
11585,13459,True
11585,33026,True
11586,40012,True
11587,18958,True
11587,24271,True
11587,24523,True
11588,14006,True
11588,15790,True
11589,20209,True
11589,25668,True
11589,29400,True
11589,32060,True
11590,5690,True
11590,35441,True
11591,2381,True
11591,8800,True
11593,6437,True
11593,14919,True
11593,35812,True
11593,41368,True
11594,9726,True
11594,13230,True
11594,33537,True
11597,14225,True
11597,26318,True
11598,39641,True
11599,18199,True
11599,28337,True
11599,31705,True
11600,8487,True
11600,33205,True
11600,34221,True
11601,22984,True
11601,38088,True
11602,11033,True
11602,31057,True
11603,4500,True
11603,5743,True
11603,7165,True
11603,11105,True
11604,25441,True
11605,28908,True
11606,11872,True
11606,26465,True
11606,38717,True
11607,9968,True
11608,30933,True
11609,13073,True
11609,13667,True
11609,22597,True
11610,10064,True
11610,17733,True
11610,41046,True
11611,16471,True
11611,26412,True
11611,26498,True
11613,15302,True
11613,36521,True
11615,10240,True
11615,22765,True
11615,27218,True
11616,7222,True
11616,38236,True
11616,42857,True
11617,32796,True
11617,34726,True
11618,33783,True
11618,40091,True
11620,17737,True
11620,21665,True
11620,24546,True
11620,25322,True
11621,19114,True
11622,21428,True
11622,41449,True
11623,8099,True
11623,10466,True
11623,24175,True
11623,33512,True
11624,31553,True
11626,43247,True
11627,8645,True
11627,40659,True
11628,12895,True
11628,41457,True
11629,1495,True
11629,10338,True
11629,39549,True
11630,21939,True
11630,36137,True
11630,41667,True
11631,1618,True
11631,27593,True
11632,36310,True
11633,13875,True
11633,29722,True
11634,14626,True
11634,34655,True
11634,36509,True
11635,18468,True
11635,28841,True
11635,38187,True
11635,39532,True
11636,15596,True
11636,25718,True
11636,28845,True
11636,32542,True
11636,32711,True
11637,27110,True
11639,13525,True
11639,19679,True
11640,34206,True
11641,8194,True
11641,15728,True
11641,23522,True
11641,26113,True
11641,28995,True
11641,41728,True
11641,42721,True
11642,1225,True
11642,5551,True
11642,6304,True
11644,10271,True
11644,14798,True
11644,19897,True
11644,22747,True
11644,40391,True
11644,42630,True
11647,4192,True
11647,11648,True
11647,19246,True
11648,5866,True
11648,12072,True
11648,18886,True
11648,21071,True
11648,42011,True
11650,214,True
11650,32211,True
11650,37302,True
11650,39024,True
11651,4433,True
11651,17313,True
11651,31068,True
11651,31250,True
11651,35603,True
11651,38403,True
11652,3455,True
11652,4909,True
11652,41974,True
11653,623,True
11653,22355,True
11653,22597,True
11653,42955,True
11654,34057,True
11655,15890,True
11655,18954,True
11656,11096,True
11658,5266,True
11658,6018,True
11659,5876,True
11659,34348,True
11660,7690,True
11660,8328,True
11660,29686,True
11661,40416,True
11663,5491,True
11664,2207,True
11664,18479,True
11664,20142,True
11664,38954,True
11665,22325,True
11665,23235,True
11665,24791,True
11665,31490,True
11666,9653,True
11666,19952,True
11666,34095,True
11666,42636,True
11667,23248,True
11668,10935,True
11668,36221,True
11670,3912,True
11670,6797,True
11670,36621,True
11671,3651,True
11671,7168,True
11671,42104,True
11673,28338,True
11673,34222,True
11673,40083,True
11674,699,True
11674,7525,True
11674,19799,True
11674,29070,True
11675,5244,True
11675,9681,True
11675,15306,True
11675,15913,True
11677,8028,True
11677,14113,True
11677,28694,True
11677,34062,True
11678,12729,True
11678,15451,True
11679,6591,True
11679,22731,True
11679,31961,True
11679,43488,True
11680,18329,True
11680,26867,True
11681,13582,True
11681,16472,True
11681,33658,True
11681,38790,True
11682,1303,True
11682,19863,True
11683,706,True
11683,18568,True
11683,20911,True
11683,28719,True
11685,16855,True
11685,21919,True
11685,26727,True
11686,19901,True
11687,25839,True
11687,38027,True
11689,2314,True
11690,1404,True
11691,17826,True
11691,34669,True
11691,38143,True
11691,39030,True
11692,392,True
11692,3931,True
11692,19951,True
11692,23420,True
11693,655,True
11693,8628,True
11693,29634,True
11694,28910,True
11695,13273,True
11695,16999,True
11695,31273,True
11697,2293,True
11697,12864,True
11697,22537,True
11697,32065,True
11698,11177,True
11698,38919,True
11701,14374,True
11701,19911,True
11701,25238,True
11702,4603,True
11702,4637,True
11702,16911,True
11702,19291,True
11702,34741,True
11702,34901,True
11703,11974,True
11703,34181,True
11705,4492,True
11705,18127,True
11705,36660,True
11706,41198,True
11709,11774,True
11709,12857,True
11709,38423,True
11710,20210,True
11710,20468,True
11710,22386,True
11710,23692,True
11711,20123,True
11711,24816,True
11711,31154,True
11711,32382,True
11712,9066,True
11712,22237,True
11712,41765,True
11714,20727,True
11714,22916,True
11714,35653,True
11714,39841,True
11716,24246,True
11716,33412,True
11716,35888,True
11717,7797,True
11717,33800,True
11718,6415,True
11718,9251,True
11720,9504,True
11720,14973,True
11720,39057,True
11720,39475,True
11720,40634,True
11722,22016,True
11723,28454,True
11724,7821,True
11724,20480,True
11724,39516,True
11725,4395,True
11725,13614,True
11725,19404,True
11726,13617,True
11726,28910,True
11726,31821,True
11727,11632,True
11727,20494,True
11727,20690,True
11729,15435,True
11729,20538,True
11730,13168,True
11730,33090,True
11731,8891,True
11731,28164,True
11731,42186,True
11732,12318,True
11732,20365,True
11732,35644,True
11733,6915,True
11735,3146,True
11735,16828,True
11736,1952,True
11736,42001,True
11737,10049,True
11738,1008,True
11738,14632,True
11738,18723,True
11738,20392,True
11738,37768,True
11739,26745,True
11741,20247,True
11742,21280,True
11742,29065,True
11742,37065,True
11742,39805,True
11743,17408,True
11743,21498,True
11743,32532,True
11745,15190,True
11745,16547,True
11745,25499,True
11745,32506,True
11746,8211,True
11746,29391,True
11746,37102,True
11747,17917,True
11748,24199,True
11748,37760,True
11748,40379,True
11750,6532,True
11750,42172,True
11751,16765,True
11751,19703,True
11751,29769,True
11752,13321,True
11752,14976,True
11752,24382,True
11752,28889,True
11755,9327,True
11755,35836,True
11756,36133,True
11756,42526,True
11757,1641,True
11757,16719,True
11757,22210,True
11757,40617,True
11758,26852,True
11758,27066,True
11762,33771,True
11763,12497,True
11763,18165,True
11764,9416,True
11764,33546,True
11765,13935,True
11765,14911,True
11765,35947,True
11766,1797,True
11766,7275,True
11766,10993,True
11767,13365,True
11768,5499,True
11768,14142,True
11770,1465,True
11770,9534,True
11770,33198,True
11770,35114,True
11771,9852,True
11771,39292,True
11772,12308,True
11772,23747,True
11773,297,True
11773,22071,True
11773,23782,True
11773,30391,True
11774,12235,True
11774,23243,True
11774,29985,True
11775,1615,True
11775,10544,True
11775,19935,True
11775,28372,True
11776,5124,True
11776,20901,True
11776,38093,True
11776,39933,True
11781,6014,True
11781,9013,True
11781,19970,True
11782,5670,True
11782,13923,True
11782,30736,True
11783,15022,True
11784,18029,True
11784,25291,True
11786,15248,True
11786,15526,True
11786,39348,True
11787,854,True
11787,2374,True
11787,24484,True
11787,43083,True
11788,11626,True
11788,28252,True
11788,28749,True
11788,32622,True
11788,36880,True
11788,38400,True
11788,40985,True
11788,42190,True
11789,5247,True
11790,5377,True
11790,9103,True
11790,12170,True
11790,21837,True
11790,38370,True
11791,8433,True
11791,9540,True
11791,26041,True
11791,35991,True
11792,4046,True
11792,15602,True
11792,25508,True
11794,41420,True
11796,6238,True
11796,8370,True
11796,9523,True
11797,37068,True
11797,41156,True
11798,4327,True
11798,19195,True
11799,11550,True
11799,26100,True
11799,30494,True
11801,20297,True
11801,27571,True
11801,43054,True
11803,675,True
11803,1364,True
11804,10784,True
11804,17554,True
11805,9060,True
11805,28291,True
11805,34477,True
11806,18977,True
11810,28279,True
11810,42119,True
11812,7774,True
11812,24784,True
11813,9884,True
11813,19171,True
11813,21531,True
11814,4781,True
11814,11464,True
11814,18068,True
11814,26360,True
11814,32492,True
11815,1446,True
11815,3447,True
11815,31605,True
11816,25018,True
11817,9334,True
11817,35454,True
11818,14380,True
11819,28834,True
11820,5973,True
11820,37015,True
11820,43007,True
11822,2260,True
11822,20476,True
11822,32566,True
11822,40228,True
11822,42349,True
11823,6851,True
11823,13294,True
11823,29979,True
11824,8147,True
11824,10307,True
11824,31642,True
11824,33903,True
11826,5383,True
11826,7488,True
11826,22750,True
11828,13472,True
11828,20759,True
11829,3329,True
11829,5112,True
11829,9136,True
11830,10188,True
11830,35450,True
11830,40242,True
11837,27395,True
11837,37879,True
11839,14983,True
11839,42569,True
11840,23057,True
11840,28578,True
11840,38298,True
11840,39653,True
11841,17394,True
11841,24763,True
11841,32820,True
11841,43053,True
11843,22475,True
11844,8699,True
11844,41668,True
11845,606,True
11845,24330,True
11846,5854,True
11846,10708,True
11846,13401,True
11846,26608,True
11847,5564,True
11848,2727,True
11848,21074,True
11848,36598,True
11849,6483,True
11849,28089,True
11849,32687,True
11850,13005,True
11851,18435,True
11851,42472,True
11854,133,True
11856,4294,True
11856,16121,True
11856,18276,True
11857,6032,True
11857,8503,True
11857,28951,True
11859,10987,True
11859,15169,True
11859,39226,True
11860,25421,True
11861,23902,True
11861,27244,True
11863,12975,True
11863,20666,True
11863,28205,True
11863,31379,True
11864,1656,True
11864,36381,True
11865,4094,True
11865,14138,True
11865,17840,True
11866,4415,True
11866,20713,True
11866,36745,True
11867,6321,True
11867,7470,True
11867,18394,True
11867,23344,True
11867,28086,True
11867,32113,True
11867,35451,True
11867,42860,True
11869,4388,True
11869,13976,True
11870,9265,True
11870,12293,True
11870,35656,True
11871,33181,True
11871,33309,True
11871,40631,True
11871,43416,True
11872,27594,True
11872,29425,True
11872,31528,True
11873,18666,True
11874,12696,True
11874,23902,True
11874,33425,True
11874,33621,True
11875,2029,True
11875,2890,True
11875,3644,True
11875,16207,True
11875,29182,True
11875,30705,True
11877,1055,True
11877,4246,True
11877,13935,True
11877,22471,True
11877,28252,True
11877,43373,True
11878,29829,True
11878,36780,True
11881,7081,True
11881,7116,True
11881,13106,True
11881,13192,True
11881,17291,True
11881,42086,True
11882,4311,True
11882,34474,True
11882,39626,True
11882,43239,True
11883,11532,True
11883,15828,True
11883,43314,True
11884,7094,True
11884,18522,True
11884,21945,True
11884,26270,True
11884,34745,True
11886,20417,True
11888,6539,True
11888,11904,True
11888,22519,True
11888,37416,True
11888,40344,True
11890,5235,True
11890,20884,True
11890,29387,True
11891,39020,True
11893,13103,True
11893,34762,True
11895,11725,True
11895,34015,True
11895,36065,True
11895,41501,True
11896,991,True
11896,2426,True
11896,17245,True
11896,17516,True
11896,33845,True
11896,43015,True
11897,22055,True
11898,11001,True
11899,4022,True
11899,21966,True
11899,37277,True
11900,13171,True
11900,28567,True
11900,33469,True
11900,36984,True
11900,37901,True
11902,8491,True
11903,2556,True
11903,21612,True
11903,32649,True
11904,35843,True
11905,13290,True
11906,9731,True
11908,8645,True
11908,17057,True
11908,34691,True
11910,15900,True
11910,21094,True
11910,24969,True
11910,29780,True
11910,33799,True
11910,42286,True
11910,42896,True
11911,10122,True
11912,6589,True
11912,23747,True
11913,795,True
11913,23622,True
11913,40931,True
11914,16342,True
11915,18817,True
11915,41267,True
11916,267,True
11916,3605,True
11918,21476,True
11918,32983,True
11919,2977,True
11919,20358,True
11919,22798,True
11919,35560,True
11920,29027,True
11920,43207,True
11921,30988,True
11921,40507,True
11922,45,True
11922,9897,True
11924,1835,True
11924,40795,True
11924,42725,True
11925,10640,True
11925,15961,True
11925,39267,True
11928,11155,True
11928,26100,True
11928,29795,True
11928,40363,True
11929,903,True
11929,30265,True
11929,32518,True
11930,1590,True
11930,17579,True
11930,39604,True
11931,30242,True
11931,39982,True
11932,27024,True
11933,16684,True
11933,26950,True
11933,34493,True
11934,7878,True
11934,34159,True
11935,1918,True
11935,2572,True
11935,8430,True
11935,23944,True
11937,1764,True
11937,25675,True
11939,3656,True
11939,18505,True
11939,33113,True
11939,33313,True
11939,36825,True
11941,18889,True
11941,22713,True
11942,22056,True
11942,24079,True
11942,28946,True
11944,17122,True
11945,1245,True
11945,22111,True
11945,30449,True
11946,21711,True
11947,11531,True
11947,25553,True
11947,31676,True
11948,319,True
11948,14529,True
11950,9968,True
11950,35637,True
11951,10247,True
11951,17612,True
11951,33443,True
11951,41808,True
11952,13459,True
11952,17959,True
11952,27970,True
11954,12783,True
11954,19879,True
11954,33153,True
11954,39795,True
11955,13935,True
11955,38904,True
11956,4401,True
11958,30636,True
11958,35546,True
11958,36870,True
11959,8549,True
11960,21561,True
11961,18551,True
11961,40961,True
11962,18641,True
11963,20036,True
11965,9720,True
11965,33256,True
11966,4465,True
11966,13133,True
11966,27329,True
11966,29528,True
11966,33552,True
11967,42870,True
11968,32717,True
11968,33769,True
11969,33835,True
11971,8768,True
11971,16588,True
11972,13664,True
11973,5238,True
11973,36574,True
11974,43654,True
11975,1617,True
11975,10339,True
11975,39945,True
11977,5183,True
11977,10290,True
11977,24659,True
11978,3602,True
11978,13951,True
11978,39359,True
11980,6579,True
11980,23677,True
11980,34687,True
11981,1035,True
11981,28637,True
11982,16313,True
11982,23027,True
11982,24931,True
11982,40184,True
11985,1166,True
11985,4440,True
11985,18144,True
11985,38211,True
11986,341,True
11986,40244,True
11988,7271,True
11989,7265,True
11989,19201,True
11990,20616,True
11990,32313,True
11991,18245,True
11991,30866,True
11991,41324,True
11992,980,True
